# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995086_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995086.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995086.bam
PA4463	refseq|NC_002516.2|chromosome	4994441	4994749	+	309	71789
PA4464	refseq|NC_002516.2|chromosome	4994763	4995227	+	465	5663
PA4465	refseq|NC_002516.2|chromosome	4995229	4996089	+	861	9415
PA4466	refseq|NC_002516.2|chromosome	4996119	4996391	+	273	1426
PA4467	refseq|NC_002516.2|chromosome	4996488	4997420	-	933	2689
PA4468	refseq|NC_002516.2|chromosome	4997439	4998050	-	612	9894
PA4469	refseq|NC_002516.2|chromosome	4998063	4998512	-	450	3744
PA4470	refseq|NC_002516.2|chromosome	4998540	4999916	-	1377	18335
PA4471	refseq|NC_002516.2|chromosome	4999909	5000304	-	396	3776
PA4472	refseq|NC_002516.2|chromosome	5000452	5001801	-	1350	4906
PA4473	refseq|NC_002516.2|chromosome	5001822	5002424	+	603	2550
PA4474	refseq|NC_002516.2|chromosome	5002455	5003897	-	1443	4524
PA4475	refseq|NC_002516.2|chromosome	5003900	5004748	-	849	3076
PA4476	refseq|NC_002516.2|chromosome	5004798	5008628	-	3831	2997
PA4477	refseq|NC_002516.2|chromosome	5008643	5010100	-	1458	2624
PA4478	refseq|NC_002516.2|chromosome	5010134	5010739	-	606	444
PA4479	refseq|NC_002516.2|chromosome	5010828	5011322	-	495	176
PA4480	refseq|NC_002516.2|chromosome	5011322	5012314	-	993	870
PA4481	refseq|NC_002516.2|chromosome	5012394	5013431	-	1038	3989
PA4482	refseq|NC_002516.2|chromosome	5013671	5013961	+	291	1097
PA4483	refseq|NC_002516.2|chromosome	5013974	5015428	+	1455	3034
PA4484	refseq|NC_002516.2|chromosome	5015535	5016980	+	1446	3146
PA4485	refseq|NC_002516.2|chromosome	5017040	5017417	+	378	177
PA4486	refseq|NC_002516.2|chromosome	5017449	5017835	+	387	928
PA4487	refseq|NC_002516.2|chromosome	5017960	5018751	-	792	615
PA4488	refseq|NC_002516.2|chromosome	5018756	5020405	-	1650	1265
PA4489	refseq|NC_002516.2|chromosome	5020402	5024952	-	4551	1450
PA4490	refseq|NC_002516.2|chromosome	5024979	5025617	-	639	333
PA4491	refseq|NC_002516.2|chromosome	5025614	5027383	-	1770	1422
PA4492	refseq|NC_002516.2|chromosome	5027422	5028231	-	810	1929
PA4493	refseq|NC_002516.2|chromosome	5028394	5028954	-	561	3134
PA4494	refseq|NC_002516.2|chromosome	5028980	5030248	-	1269	1509
PA4495	refseq|NC_002516.2|chromosome	5030525	5031235	+	711	5495
PA4496	refseq|NC_002516.2|chromosome	5031488	5033101	+	1614	6762
PA4497	refseq|NC_002516.2|chromosome	5033194	5034792	+	1599	808
PA4498	refseq|NC_002516.2|chromosome	5034860	5036077	-	1218	1124
PA4499	refseq|NC_002516.2|chromosome	5036245	5036808	+	564	1334
PA4500	refseq|NC_002516.2|chromosome	5037074	5038675	+	1602	13826
PA4501	refseq|NC_002516.2|chromosome	5038901	5040355	+	1455	2578
PA4502	refseq|NC_002516.2|chromosome	5040405	5042000	+	1596	2766
PA4503	refseq|NC_002516.2|chromosome	5042068	5043078	+	1011	1667
PA4504	refseq|NC_002516.2|chromosome	5043090	5044001	+	912	832
PA4505	refseq|NC_002516.2|chromosome	5044054	5045028	+	975	1217
PA4506	refseq|NC_002516.2|chromosome	5045028	5045999	+	972	1263
PA4507	refseq|NC_002516.2|chromosome	5046032	5046664	-	633	1010
PA4508	refseq|NC_002516.2|chromosome	5046806	5047279	+	474	292
PA4509	refseq|NC_002516.2|chromosome	5047284	5048213	-	930	265
PA4510	refseq|NC_002516.2|chromosome	5048210	5048887	-	678	549
PA4511	refseq|NC_002516.2|chromosome	5048884	5049639	-	756	1408
PA4512	refseq|NC_002516.2|chromosome	5049769	5050668	+	900	813
PA4513	refseq|NC_002516.2|chromosome	5050848	5053400	-	2553	1457
PA4514	refseq|NC_002516.2|chromosome	5053616	5055877	-	2262	8149
PA4515	refseq|NC_002516.2|chromosome	5056095	5056775	+	681	4366
PA4516	refseq|NC_002516.2|chromosome	5056778	5057593	+	816	1987
PA4517	refseq|NC_002516.2|chromosome	5057716	5059518	+	1803	577
PA4518	refseq|NC_002516.2|chromosome	5059574	5059999	-	426	371
PA4519	refseq|NC_002516.2|chromosome	5060115	5061278	-	1164	1968
PA4520	refseq|NC_002516.2|chromosome	5061730	5063751	-	2022	5838
PA4521	refseq|NC_002516.2|chromosome	5063941	5064777	-	837	1809
PA4522	refseq|NC_002516.2|chromosome	5064774	5065340	-	567	1238
PA4523	refseq|NC_002516.2|chromosome	5065491	5067746	-	2256	38926
PA4524	refseq|NC_002516.2|chromosome	5068032	5068880	+	849	1152
PA4524.1	refseq|NC_002516.2|chromosome	5068932	5069007	-	76	198
PA4525	refseq|NC_002516.2|chromosome	5069082	5069531	-	450	12530
PA4526	refseq|NC_002516.2|chromosome	5069763	5071463	+	1701	5437
PA4528	refseq|NC_002516.2|chromosome	5072695	5073567	+	873	1002
PA4529	refseq|NC_002516.2|chromosome	5073564	5074175	+	612	2459
PA4530	refseq|NC_002516.2|chromosome	5074172	5074372	+	201	481
PA4531	refseq|NC_002516.2|chromosome	5074409	5074618	-	210	131
PA4532	refseq|NC_002516.2|chromosome	5074724	5075413	-	690	553
PA4533	refseq|NC_002516.2|chromosome	5075410	5075880	-	471	913
PA4534	refseq|NC_002516.2|chromosome	5075877	5076302	-	426	810
PA4535	refseq|NC_002516.2|chromosome	5076435	5077064	+	630	1420
PA4536	refseq|NC_002516.2|chromosome	5077061	5077510	+	450	729
PA4537	refseq|NC_002516.2|chromosome	5077536	5077706	+	171	584
PA4538	refseq|NC_002516.2|chromosome	5077770	5079077	+	1308	2189
PA4539	refseq|NC_002516.2|chromosome	5079117	5080208	-	1092	1893
PA4540	refseq|NC_002516.2|chromosome	5080757	5082394	+	1638	256
PA4541	refseq|NC_002516.2|chromosome	5082443	5086696	+	4254	3234
PA4541.1	refseq|NC_002516.2|chromosome	5086925	5087000	-	76	81
PA4541.2	refseq|NC_002516.2|chromosome	5087011	5087087	-	77	73
PA4541.3	refseq|NC_002516.2|chromosome	5087097	5087172	-	76	635
PA4542	refseq|NC_002516.2|chromosome	5087408	5089972	-	2565	28361
PA4543	refseq|NC_002516.2|chromosome	5090128	5090856	-	729	1001
PA4544	refseq|NC_002516.2|chromosome	5090853	5091815	-	963	2686
PA4545	refseq|NC_002516.2|chromosome	5091961	5092986	+	1026	3092
PA4546	refseq|NC_002516.2|chromosome	5093378	5094970	+	1593	1214
PA4547	refseq|NC_002516.2|chromosome	5094985	5096322	+	1338	1179
PA4548	refseq|NC_002516.2|chromosome	5096368	5097462	-	1095	1012
PA4549	refseq|NC_002516.2|chromosome	5097597	5098106	+	510	154
PA4550	refseq|NC_002516.2|chromosome	5098212	5098718	+	507	1816
PA4551	refseq|NC_002516.2|chromosome	5098709	5099266	+	558	1251
PA4552	refseq|NC_002516.2|chromosome	5099263	5100087	+	825	2814
PA4553	refseq|NC_002516.2|chromosome	5100084	5100671	+	588	2279
PA4554	refseq|NC_002516.2|chromosome	5100683	5104168	+	3486	13582
PA4555	refseq|NC_002516.2|chromosome	5104170	5104517	+	348	1239
PA4556	refseq|NC_002516.2|chromosome	5104514	5104939	+	426	1012
PA4557	refseq|NC_002516.2|chromosome	5104986	5105930	-	945	1276
PA4558	refseq|NC_002516.2|chromosome	5106016	5106456	-	441	746
PA4559	refseq|NC_002516.2|chromosome	5106449	5106958	-	510	753
PA4560	refseq|NC_002516.2|chromosome	5106951	5109782	-	2832	6996
PA4561	refseq|NC_002516.2|chromosome	5109806	5110744	-	939	2137
PA4562	refseq|NC_002516.2|chromosome	5110841	5112379	-	1539	1027
PA4563	refseq|NC_002516.2|chromosome	5112663	5112938	+	276	2836
PA4564	refseq|NC_002516.2|chromosome	5113005	5113469	-	465	429
PA4565	refseq|NC_002516.2|chromosome	5113481	5114599	-	1119	2751
PA4566	refseq|NC_002516.2|chromosome	5114670	5115890	-	1221	3552
PA4567	refseq|NC_002516.2|chromosome	5116032	5116289	-	258	16898
PA4568	refseq|NC_002516.2|chromosome	5116313	5116624	-	312	12274
PA4569	refseq|NC_002516.2|chromosome	5116865	5117833	+	969	6239
PA4570	refseq|NC_002516.2|chromosome	5117971	5118195	+	225	3594
PA4570.1	refseq|NC_002516.2|chromosome	5118198	5118323	+	126	403
PA4571	refseq|NC_002516.2|chromosome	5118538	5120565	+	2028	1019
PA4572	refseq|NC_002516.2|chromosome	5120635	5121252	-	618	991
PA4573	refseq|NC_002516.2|chromosome	5121337	5121642	-	306	816
PA4574	refseq|NC_002516.2|chromosome	5121899	5122387	-	489	1368
PA4575	refseq|NC_002516.2|chromosome	5122561	5122902	-	342	3096
PA4576	refseq|NC_002516.2|chromosome	5123053	5125506	-	2454	6817
PA4577	refseq|NC_002516.2|chromosome	5125605	5125931	-	327	189
PA4578	refseq|NC_002516.2|chromosome	5126166	5126654	+	489	13597
PA4579	refseq|NC_002516.2|chromosome	5126713	5128569	+	1857	1662
PA4580	refseq|NC_002516.2|chromosome	5128563	5129117	-	555	313
PA4581	refseq|NC_002516.2|chromosome	5129173	5130768	-	1596	779
PA4581.1	refseq|NC_002516.2|chromosome	5131082	5131155	+	74	657
PA4582	refseq|NC_002516.2|chromosome	5131428	5132573	+	1146	472
PA4583	refseq|NC_002516.2|chromosome	5132629	5133843	+	1215	538
PA4584	refseq|NC_002516.2|chromosome	5133880	5134692	+	813	586
PA4585	refseq|NC_002516.2|chromosome	5134689	5135714	+	1026	251
PA4586	refseq|NC_002516.2|chromosome	5135816	5136193	+	378	49
PA4587	refseq|NC_002516.2|chromosome	5136317	5137357	+	1041	291
PA4588	refseq|NC_002516.2|chromosome	5137417	5138754	-	1338	1281
PA4589	refseq|NC_002516.2|chromosome	5139050	5140441	-	1392	502
PA4590	refseq|NC_002516.2|chromosome	5140701	5141189	-	489	1571
PA4591	refseq|NC_002516.2|chromosome	5141786	5143063	-	1278	1784
PA4592	refseq|NC_002516.2|chromosome	5143053	5144534	-	1482	614
PA4593	refseq|NC_002516.2|chromosome	5144527	5145720	-	1194	224
PA4594	refseq|NC_002516.2|chromosome	5145717	5146403	-	687	511
PA4595	refseq|NC_002516.2|chromosome	5146907	5148571	-	1665	22437
PA4596	refseq|NC_002516.2|chromosome	5149064	5149582	+	519	729
PA4597	refseq|NC_002516.2|chromosome	5149633	5151072	-	1440	543
PA4598	refseq|NC_002516.2|chromosome	5151078	5154209	-	3132	1537
PA4599	refseq|NC_002516.2|chromosome	5154237	5155400	-	1164	995
PA4600	refseq|NC_002516.2|chromosome	5155561	5156124	+	564	2304
PA4601	refseq|NC_002516.2|chromosome	5156368	5160615	+	4248	3174
PA4602	refseq|NC_002516.2|chromosome	5160738	5161991	+	1254	2179
PA4603	refseq|NC_002516.2|chromosome	5162069	5162449	-	381	435
PA4604	refseq|NC_002516.2|chromosome	5162472	5163476	-	1005	1374
PA4605	refseq|NC_002516.2|chromosome	5163536	5163739	-	204	1477
PA4606	refseq|NC_002516.2|chromosome	5163788	5165854	-	2067	15435
PA4607	refseq|NC_002516.2|chromosome	5166191	5166697	-	507	26819
PA4608	refseq|NC_002516.2|chromosome	5166900	5167277	+	378	3684
PA4609	refseq|NC_002516.2|chromosome	5167284	5168645	-	1362	2798
PA4610	refseq|NC_002516.2|chromosome	5168755	5169189	+	435	319
PA4611	refseq|NC_002516.2|chromosome	5169251	5169505	-	255	5496
PA4612	refseq|NC_002516.2|chromosome	5169580	5170131	-	552	244
PA4613	refseq|NC_002516.2|chromosome	5170185	5171726	-	1542	800
PA4614	refseq|NC_002516.2|chromosome	5172253	5172666	+	414	2976
PA4615	refseq|NC_002516.2|chromosome	5172771	5173547	-	777	5361
PA4616	refseq|NC_002516.2|chromosome	5173654	5174652	-	999	270
PA4617	refseq|NC_002516.2|chromosome	5174980	5176104	+	1125	1962
PA4618	refseq|NC_002516.2|chromosome	5176680	5177651	-	972	2274
PA4619	refseq|NC_002516.2|chromosome	5177655	5178902	-	1248	1574
PA4620	refseq|NC_002516.2|chromosome	5178905	5179444	-	540	343
PA4621	refseq|NC_002516.2|chromosome	5179437	5182268	-	2832	3926
PA4622	refseq|NC_002516.2|chromosome	5182579	5183790	+	1212	186
PA4623	refseq|NC_002516.2|chromosome	5183950	5184339	-	390	267
PA4624	refseq|NC_002516.2|chromosome	5184642	5186348	-	1707	963
PA4625	refseq|NC_002516.2|chromosome	5186411	5192875	-	6465	3318
PA4626	refseq|NC_002516.2|chromosome	5193196	5194167	+	972	1146
PA4627	refseq|NC_002516.2|chromosome	5194277	5195275	+	999	591
PA4628	refseq|NC_002516.2|chromosome	5195370	5196833	+	1464	1403
PA4629	refseq|NC_002516.2|chromosome	5197186	5197764	+	579	222
PA4630	refseq|NC_002516.2|chromosome	5197881	5198324	+	444	4138
PA4631	refseq|NC_002516.2|chromosome	5198334	5199359	-	1026	2899
PA4632	refseq|NC_002516.2|chromosome	5199503	5200324	-	822	3198
PA4633	refseq|NC_002516.2|chromosome	5200487	5202625	+	2139	4934
PA4634	refseq|NC_002516.2|chromosome	5202628	5203242	-	615	857
PA4635	refseq|NC_002516.2|chromosome	5203668	5204372	+	705	1361
PA4636	refseq|NC_002516.2|chromosome	5204928	5206088	+	1161	1524
PA4637	refseq|NC_002516.2|chromosome	5206209	5206487	-	279	459
PA4638	refseq|NC_002516.2|chromosome	5206720	5207007	-	288	5744
PA4639	refseq|NC_002516.2|chromosome	5207035	5207622	-	588	4761
PA4640	refseq|NC_002516.2|chromosome	5208464	5209987	+	1524	6564
PA4642	refseq|NC_002516.2|chromosome	5210706	5210996	-	291	715
PA4643	refseq|NC_002516.2|chromosome	5211079	5211564	-	486	1464
PA4644	refseq|NC_002516.2|chromosome	5211632	5212105	-	474	91
PA4645	refseq|NC_002516.2|chromosome	5212107	5212664	-	558	418
PA4646	refseq|NC_002516.2|chromosome	5212833	5213471	+	639	1227
PA4647	refseq|NC_002516.2|chromosome	5213474	5214757	+	1284	1195
PA4648	refseq|NC_002516.2|chromosome	5215091	5215639	+	549	235
PA4649	refseq|NC_002516.2|chromosome	5215670	5216203	+	534	153
PA4650	refseq|NC_002516.2|chromosome	5216203	5216745	+	543	120
PA4651	refseq|NC_002516.2|chromosome	5216764	5217552	+	789	213
PA4652	refseq|NC_002516.2|chromosome	5217569	5219941	+	2373	717
PA4653	refseq|NC_002516.2|chromosome	5219938	5220885	+	948	509
PA4654	refseq|NC_002516.2|chromosome	5220887	5222260	-	1374	400
PA4655	refseq|NC_002516.2|chromosome	5222540	5223562	-	1023	1482
PA4656	refseq|NC_002516.2|chromosome	5223559	5224476	-	918	1002
PA4657	refseq|NC_002516.2|chromosome	5224890	5225873	+	984	9794
PA4658	refseq|NC_002516.2|chromosome	5226026	5226982	+	957	1434
PA4659	refseq|NC_002516.2|chromosome	5226992	5227891	+	900	442
PA4660	refseq|NC_002516.2|chromosome	5227888	5229333	+	1446	911
PA4661	refseq|NC_002516.2|chromosome	5229459	5229980	-	522	10787
PA4662	refseq|NC_002516.2|chromosome	5230114	5230911	-	798	800
PA4663	refseq|NC_002516.2|chromosome	5230901	5231659	-	759	776
PA4664	refseq|NC_002516.2|chromosome	5231653	5232483	-	831	461
PA4665	refseq|NC_002516.2|chromosome	5232485	5233567	-	1083	484
PA4666	refseq|NC_002516.2|chromosome	5233585	5234853	-	1269	752
PA4667	refseq|NC_002516.2|chromosome	5234997	5236769	+	1773	5976
PA4668	refseq|NC_002516.2|chromosome	5236774	5237391	+	618	1479
PA4669	refseq|NC_002516.2|chromosome	5237393	5238241	+	849	10491
PA4669.1	refseq|NC_002516.2|chromosome	5238277	5238351	+	75	643
PA4670	refseq|NC_002516.2|chromosome	5238408	5239349	+	942	6904
PA4671	refseq|NC_002516.2|chromosome	5239466	5240080	+	615	5561
PA4672	refseq|NC_002516.2|chromosome	5240122	5240706	+	585	531
PA4673	refseq|NC_002516.2|chromosome	5240747	5241847	+	1101	1482
PA4673.1	refseq|NC_002516.2|chromosome	5242026	5242102	+	77	22
PA4674	refseq|NC_002516.2|chromosome	5242254	5242559	-	306	2526
PA4674.1	refseq|NC_002516.2|chromosome	5242571	5242849	-	279	1909
PA4675	refseq|NC_002516.2|chromosome	5243178	5245406	+	2229	2872
PA4676	refseq|NC_002516.2|chromosome	5245476	5246123	-	648	1297
PA4677	refseq|NC_002516.2|chromosome	5246185	5247423	-	1239	1695
PA4678	refseq|NC_002516.2|chromosome	5247622	5248074	-	453	235
PA4679	refseq|NC_002516.2|chromosome	5248071	5248772	-	702	545
PA4680	refseq|NC_002516.2|chromosome	5249032	5249568	-	537	281
PA4681	refseq|NC_002516.2|chromosome	5249599	5250618	-	1020	516
PA4682	refseq|NC_002516.2|chromosome	5250620	5251666	-	1047	1203
PA4683	refseq|NC_002516.2|chromosome	5251871	5252473	-	603	509
PA4684	refseq|NC_002516.2|chromosome	5252758	5254056	+	1299	453
PA4685	refseq|NC_002516.2|chromosome	5254046	5254741	+	696	184
PA4686	refseq|NC_002516.2|chromosome	5254738	5257584	+	2847	1245
PA4687	refseq|NC_002516.2|chromosome	5257696	5258703	+	1008	3255
PA4688	refseq|NC_002516.2|chromosome	5258724	5260262	+	1539	828
PA4689	refseq|NC_002516.2|chromosome	5260343	5262649	-	2307	2684
PA4690.1	refseq|NC_002516.2|chromosome	5264100	5264219	-	120	12
PA4690.2	refseq|NC_002516.2|chromosome	5264362	5267252	-	2891	15168
PA4690.3	refseq|NC_002516.2|chromosome	5267479	5267554	-	76	0
PA4690.4	refseq|NC_002516.2|chromosome	5267583	5267659	-	77	1
PA4690.5	refseq|NC_002516.2|chromosome	5267724	5269259	-	1536	2048
PA4691	refseq|NC_002516.2|chromosome	5269803	5270411	-	609	437
PA4692	refseq|NC_002516.2|chromosome	5270411	5271424	-	1014	1008
PA4693	refseq|NC_002516.2|chromosome	5271485	5272300	-	816	6332
PA4694	refseq|NC_002516.2|chromosome	5272455	5273471	-	1017	6105
PA4695	refseq|NC_002516.2|chromosome	5273514	5274005	-	492	1485
PA4696	refseq|NC_002516.2|chromosome	5274008	5275732	-	1725	6127
PA4697	refseq|NC_002516.2|chromosome	5276283	5276735	+	453	1789
PA4698	refseq|NC_002516.2|chromosome	5276843	5277172	-	330	501
PA4699	refseq|NC_002516.2|chromosome	5277172	5277951	-	780	4879
PA4700	refseq|NC_002516.2|chromosome	5277968	5280292	-	2325	2137
PA4701	refseq|NC_002516.2|chromosome	5280505	5282067	+	1563	3814
PA4702	refseq|NC_002516.2|chromosome	5282159	5282506	+	348	1881
PA4703	refseq|NC_002516.2|chromosome	5282732	5283004	+	273	1360
PA4704	refseq|NC_002516.2|chromosome	5283109	5283906	+	798	3601
PA4704.3	refseq|NC_002516.2|chromosome	5283995	5284319	+	325	173
PA4704.1	refseq|NC_002516.2|chromosome	5283995	5284110	+	116	0
PA4704.2	refseq|NC_002516.2|chromosome	5284206	5284319	+	114	0
PA4705	refseq|NC_002516.2|chromosome	5284370	5285257	-	888	1250
PA4706	refseq|NC_002516.2|chromosome	5285268	5286035	-	768	1224
PA4707	refseq|NC_002516.2|chromosome	5286035	5287018	-	984	2192
PA4708	refseq|NC_002516.2|chromosome	5287069	5287962	-	894	7633
PA4709	refseq|NC_002516.2|chromosome	5287972	5289036	-	1065	9282
PA4710	refseq|NC_002516.2|chromosome	5289217	5291511	+	2295	8557
PA4711	refseq|NC_002516.2|chromosome	5291614	5291961	+	348	2783
PA4712	refseq|NC_002516.2|chromosome	5292042	5292554	+	513	877
PA4713	refseq|NC_002516.2|chromosome	5292558	5293007	-	450	852
PA4714	refseq|NC_002516.2|chromosome	5293257	5293706	+	450	2120
PA4715	refseq|NC_002516.2|chromosome	5293765	5295000	-	1236	5698
PA4716	refseq|NC_002516.2|chromosome	5295170	5296024	+	855	1435
PA4717	refseq|NC_002516.2|chromosome	5296092	5296985	+	894	2080
PA4718	refseq|NC_002516.2|chromosome	5297007	5297483	-	477	917
PA4719	refseq|NC_002516.2|chromosome	5297897	5299192	+	1296	960
PA4720	refseq|NC_002516.2|chromosome	5299189	5300280	+	1092	642
PA4721	refseq|NC_002516.2|chromosome	5300314	5301021	-	708	242
PA4722	refseq|NC_002516.2|chromosome	5301021	5302193	-	1173	1824
PA4723	refseq|NC_002516.2|chromosome	5302386	5302832	+	447	3098
PA4724	refseq|NC_002516.2|chromosome	5302900	5303781	+	882	349
PA4724.1	refseq|NC_002516.2|chromosome	5303851	5304027	+	177	350
PA4725	refseq|NC_002516.2|chromosome	5304011	5306962	+	2952	5053
PA4726	refseq|NC_002516.2|chromosome	5306989	5308425	+	1437	17885
PA4726.1	refseq|NC_002516.2|chromosome	5308433	5308493	+	61	56
PA4726.11	refseq|NC_002516.2|chromosome	5308587	5308993	+	407	424511
PA4726.2	refseq|NC_002516.2|chromosome	5308743	5308964	-	222	0
PA4727	refseq|NC_002516.2|chromosome	5309326	5310729	+	1404	4702
PA4728	refseq|NC_002516.2|chromosome	5310726	5311214	+	489	385
PA4729	refseq|NC_002516.2|chromosome	5311464	5312264	+	801	2882
PA4730	refseq|NC_002516.2|chromosome	5312261	5313112	+	852	2181
PA4731	refseq|NC_002516.2|chromosome	5313206	5313586	+	381	1293
PA4732	refseq|NC_002516.2|chromosome	5313676	5315340	+	1665	5323
PA4733	refseq|NC_002516.2|chromosome	5315534	5317471	+	1938	20217
PA4734	refseq|NC_002516.2|chromosome	5317569	5318450	+	882	2713
PA4735	refseq|NC_002516.2|chromosome	5318575	5321841	+	3267	5988
PA4736	refseq|NC_002516.2|chromosome	5321846	5322139	+	294	1051
PA4737	refseq|NC_002516.2|chromosome	5322136	5322450	+	315	687
PA4738	refseq|NC_002516.2|chromosome	5322510	5322707	-	198	489
PA4739	refseq|NC_002516.2|chromosome	5322757	5323101	-	345	887
PA4740	refseq|NC_002516.2|chromosome	5323374	5325479	-	2106	7348
PA4741	refseq|NC_002516.2|chromosome	5325653	5325922	-	270	4700
PA4742	refseq|NC_002516.2|chromosome	5326018	5326932	-	915	1664
PA4743	refseq|NC_002516.2|chromosome	5326935	5327324	-	390	419
PA4744	refseq|NC_002516.2|chromosome	5327427	5329949	-	2523	9322
PA4745	refseq|NC_002516.2|chromosome	5329977	5331458	-	1482	9082
PA4746	refseq|NC_002516.2|chromosome	5331503	5331961	-	459	837
PA4746.1	refseq|NC_002516.2|chromosome	5332087	5332163	-	77	246
PA4746.2	refseq|NC_002516.2|chromosome	5332254	5332339	-	86	375
PA4747	refseq|NC_002516.2|chromosome	5332354	5332743	-	390	5658
PA4748	refseq|NC_002516.2|chromosome	5332746	5333501	-	756	3651
PA4749	refseq|NC_002516.2|chromosome	5333567	5334904	-	1338	7499
PA4750	refseq|NC_002516.2|chromosome	5334921	5335772	-	852	1621
PA4751	refseq|NC_002516.2|chromosome	5335782	5337701	-	1920	38946
PA4752	refseq|NC_002516.2|chromosome	5337900	5338523	-	624	2315
PA4753	refseq|NC_002516.2|chromosome	5338618	5338932	+	315	728
PA4754	refseq|NC_002516.2|chromosome	5338973	5339380	-	408	1187
PA4755	refseq|NC_002516.2|chromosome	5339391	5339867	-	477	4796
PA4756	refseq|NC_002516.2|chromosome	5339864	5343085	-	3222	24573
PA4757	refseq|NC_002516.2|chromosome	5343105	5343755	-	651	2298
PA4758	refseq|NC_002516.2|chromosome	5343767	5344903	-	1137	8298
PA4758.1	refseq|NC_002516.2|chromosome	5344950	5345060	-	111	74
PA4759	refseq|NC_002516.2|chromosome	5345086	5345892	-	807	5341
PA4760	refseq|NC_002516.2|chromosome	5345949	5347082	-	1134	11060
PA4761	refseq|NC_002516.2|chromosome	5347198	5349111	-	1914	70258
PA4762	refseq|NC_002516.2|chromosome	5349201	5349761	-	561	6873
PA4763	refseq|NC_002516.2|chromosome	5349929	5351605	+	1677	6502
PA4764	refseq|NC_002516.2|chromosome	5351675	5352079	-	405	13419
PA4765	refseq|NC_002516.2|chromosome	5352177	5352707	+	531	2726
PA4766	refseq|NC_002516.2|chromosome	5352775	5353080	-	306	373
PA4767	refseq|NC_002516.2|chromosome	5353073	5353507	-	435	1411
PA4768	refseq|NC_002516.2|chromosome	5353783	5354262	+	480	1076
PA4769	refseq|NC_002516.2|chromosome	5354285	5355058	-	774	988
PA4770	refseq|NC_002516.2|chromosome	5355387	5357075	+	1689	2113
PA4771	refseq|NC_002516.2|chromosome	5357230	5358375	+	1146	809
PA4772	refseq|NC_002516.2|chromosome	5358442	5361258	+	2817	1339
PA4773	refseq|NC_002516.2|chromosome	5361586	5362068	+	483	963
PA4774	refseq|NC_002516.2|chromosome	5362146	5363195	+	1050	919
PA4775	refseq|NC_002516.2|chromosome	5363198	5364058	+	861	568
PA4776	refseq|NC_002516.2|chromosome	5364071	5364736	+	666	482
PA4777	refseq|NC_002516.2|chromosome	5364760	5366193	+	1434	600
PA4778	refseq|NC_002516.2|chromosome	5366257	5366655	+	399	2448
PA4779	refseq|NC_002516.2|chromosome	5367187	5368080	-	894	345
PA4780	refseq|NC_002516.2|chromosome	5368170	5369063	-	894	1438
PA4781	refseq|NC_002516.2|chromosome	5369187	5370368	-	1182	1177
PA4782	refseq|NC_002516.2|chromosome	5370476	5370721	-	246	288
PA4783	refseq|NC_002516.2|chromosome	5370755	5371645	-	891	209
PA4784	refseq|NC_002516.2|chromosome	5371800	5372267	+	468	474
PA4785	refseq|NC_002516.2|chromosome	5372591	5373868	-	1278	1763
PA4786	refseq|NC_002516.2|chromosome	5374123	5375478	+	1356	3603
PA4787	refseq|NC_002516.2|chromosome	5375590	5376591	-	1002	6704
PA4788	refseq|NC_002516.2|chromosome	5376852	5377709	+	858	737
PA4789	refseq|NC_002516.2|chromosome	5377791	5378096	+	306	184
PA4790	refseq|NC_002516.2|chromosome	5378093	5378842	+	750	450
PA4791	refseq|NC_002516.2|chromosome	5378908	5379528	+	621	728
PA4792	refseq|NC_002516.2|chromosome	5379513	5380448	-	936	953
PA4793	refseq|NC_002516.2|chromosome	5380580	5381143	+	564	3349
PA4794	refseq|NC_002516.2|chromosome	5381145	5381627	+	483	1168
PA4795	refseq|NC_002516.2|chromosome	5381617	5381994	+	378	338
PA4796	refseq|NC_002516.2|chromosome	5381991	5382458	+	468	865
PA4797	refseq|NC_002516.2|chromosome	5382796	5383812	-	1017	17
PA4798	refseq|NC_002516.2|chromosome	5383947	5384675	+	729	1001
PA4799	refseq|NC_002516.2|chromosome	5384698	5385276	-	579	182
PA4800	refseq|NC_002516.2|chromosome	5385273	5386073	-	801	137
PA4801	refseq|NC_002516.2|chromosome	5386369	5386737	-	369	179
PA4802	refseq|NC_002516.2|chromosome	5387000	5387722	+	723	306
PA4802.1	refseq|NC_002516.2|chromosome	5387766	5387857	-	92	89
PA4803	refseq|NC_002516.2|chromosome	5387990	5388607	-	618	864
PA4804	refseq|NC_002516.2|chromosome	5388702	5390099	-	1398	1438
PA4805	refseq|NC_002516.2|chromosome	5390148	5391554	-	1407	575
PA4806	refseq|NC_002516.2|chromosome	5391836	5392519	+	684	754
PA4807	refseq|NC_002516.2|chromosome	5392523	5394448	-	1926	2180
PA4808	refseq|NC_002516.2|chromosome	5394445	5395851	-	1407	2388
PA4809	refseq|NC_002516.2|chromosome	5395930	5396859	-	930	448
PA4810	refseq|NC_002516.2|chromosome	5396992	5397618	-	627	435
PA4811	refseq|NC_002516.2|chromosome	5397690	5398619	-	930	1136
