# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995084_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995084.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995084.bam
PA4773	refseq|NC_002516.2|chromosome	5361586	5362068	+	483	1090
PA4774	refseq|NC_002516.2|chromosome	5362146	5363195	+	1050	1187
PA4775	refseq|NC_002516.2|chromosome	5363198	5364058	+	861	613
PA4776	refseq|NC_002516.2|chromosome	5364071	5364736	+	666	556
PA4777	refseq|NC_002516.2|chromosome	5364760	5366193	+	1434	617
PA4778	refseq|NC_002516.2|chromosome	5366257	5366655	+	399	2570
PA4779	refseq|NC_002516.2|chromosome	5367187	5368080	-	894	340
PA4780	refseq|NC_002516.2|chromosome	5368170	5369063	-	894	1300
PA4781	refseq|NC_002516.2|chromosome	5369187	5370368	-	1182	1138
PA4782	refseq|NC_002516.2|chromosome	5370476	5370721	-	246	340
PA4783	refseq|NC_002516.2|chromosome	5370755	5371645	-	891	224
PA4784	refseq|NC_002516.2|chromosome	5371800	5372267	+	468	515
PA4785	refseq|NC_002516.2|chromosome	5372591	5373868	-	1278	1856
PA4786	refseq|NC_002516.2|chromosome	5374123	5375478	+	1356	3628
PA4787	refseq|NC_002516.2|chromosome	5375590	5376591	-	1002	5942
PA4788	refseq|NC_002516.2|chromosome	5376852	5377709	+	858	900
PA4789	refseq|NC_002516.2|chromosome	5377791	5378096	+	306	102
PA4790	refseq|NC_002516.2|chromosome	5378093	5378842	+	750	431
PA4791	refseq|NC_002516.2|chromosome	5378908	5379528	+	621	663
PA4792	refseq|NC_002516.2|chromosome	5379513	5380448	-	936	893
PA4793	refseq|NC_002516.2|chromosome	5380580	5381143	+	564	3663
PA4794	refseq|NC_002516.2|chromosome	5381145	5381627	+	483	1539
PA4795	refseq|NC_002516.2|chromosome	5381617	5381994	+	378	319
PA4796	refseq|NC_002516.2|chromosome	5381991	5382458	+	468	749
PA4797	refseq|NC_002516.2|chromosome	5382796	5383812	-	1017	17
PA4798	refseq|NC_002516.2|chromosome	5383947	5384675	+	729	1092
PA4799	refseq|NC_002516.2|chromosome	5384698	5385276	-	579	181
PA4800	refseq|NC_002516.2|chromosome	5385273	5386073	-	801	159
PA4801	refseq|NC_002516.2|chromosome	5386369	5386737	-	369	167
PA4802	refseq|NC_002516.2|chromosome	5387000	5387722	+	723	348
PA4802.1	refseq|NC_002516.2|chromosome	5387766	5387857	-	92	75
PA4803	refseq|NC_002516.2|chromosome	5387990	5388607	-	618	848
PA4804	refseq|NC_002516.2|chromosome	5388702	5390099	-	1398	1479
PA4805	refseq|NC_002516.2|chromosome	5390148	5391554	-	1407	614
PA4806	refseq|NC_002516.2|chromosome	5391836	5392519	+	684	698
PA4807	refseq|NC_002516.2|chromosome	5392523	5394448	-	1926	2204
PA4808	refseq|NC_002516.2|chromosome	5394445	5395851	-	1407	2547
PA4809	refseq|NC_002516.2|chromosome	5395930	5396859	-	930	459
PA4810	refseq|NC_002516.2|chromosome	5396992	5397618	-	627	457
PA4811	refseq|NC_002516.2|chromosome	5397690	5398619	-	930	1324
PA4812	refseq|NC_002516.2|chromosome	5398628	5401708	-	3081	7885
PA4813	refseq|NC_002516.2|chromosome	5402016	5402945	-	930	492
PA4814	refseq|NC_002516.2|chromosome	5403305	5405350	+	2046	225
PA4815	refseq|NC_002516.2|chromosome	5405559	5406008	+	450	342
PA4816	refseq|NC_002516.2|chromosome	5406165	5407400	+	1236	971
PA4817	refseq|NC_002516.2|chromosome	5407376	5407870	+	495	64
PA4818	refseq|NC_002516.2|chromosome	5407873	5409309	-	1437	198
PA4819	refseq|NC_002516.2|chromosome	5409306	5410280	-	975	110
PA4820	refseq|NC_002516.2|chromosome	5410277	5410639	-	363	144
PA4821	refseq|NC_002516.2|chromosome	5410876	5412237	+	1362	810
PA4822	refseq|NC_002516.2|chromosome	5412569	5414236	-	1668	2161
PA4823	refseq|NC_002516.2|chromosome	5414279	5414488	-	210	200
PA4824	refseq|NC_002516.2|chromosome	5414539	5415315	-	777	1171
PA4825	refseq|NC_002516.2|chromosome	5415413	5418124	-	2712	18079
PA4826	refseq|NC_002516.2|chromosome	5418351	5418569	-	219	3689
PA4827	refseq|NC_002516.2|chromosome	5418899	5419738	-	840	869
PA4828	refseq|NC_002516.2|chromosome	5419863	5420318	+	456	456
PA4829	refseq|NC_002516.2|chromosome	5420323	5421726	-	1404	1697
PA4830	refseq|NC_002516.2|chromosome	5421899	5422438	+	540	743
PA4831	refseq|NC_002516.2|chromosome	5422506	5423066	+	561	811
PA4832	refseq|NC_002516.2|chromosome	5423071	5423868	-	798	814
PA4833	refseq|NC_002516.2|chromosome	5424099	5424716	+	618	1990
PA4834	refseq|NC_002516.2|chromosome	5424761	5425615	-	855	329
PA4835	refseq|NC_002516.2|chromosome	5425597	5426898	-	1302	377
PA4836	refseq|NC_002516.2|chromosome	5426895	5427686	-	792	160
PA4837	refseq|NC_002516.2|chromosome	5427716	5429842	-	2127	663
PA4838	refseq|NC_002516.2|chromosome	5429984	5431138	+	1155	361
PA4839	refseq|NC_002516.2|chromosome	5431381	5433291	-	1911	1519
PA4840	refseq|NC_002516.2|chromosome	5433541	5433912	-	372	516
PA4841	refseq|NC_002516.2|chromosome	5434116	5434652	-	537	557
PA4842	refseq|NC_002516.2|chromosome	5434656	5435726	-	1071	5659
PA4843	refseq|NC_002516.2|chromosome	5436079	5437707	+	1629	7156
PA4844	refseq|NC_002516.2|chromosome	5437785	5439758	+	1974	3479
PA4845	refseq|NC_002516.2|chromosome	5439918	5441693	+	1776	1087
PA4846	refseq|NC_002516.2|chromosome	5441837	5442280	+	444	6154
PA4847	refseq|NC_002516.2|chromosome	5442304	5442774	+	471	10775
PA4848	refseq|NC_002516.2|chromosome	5442792	5444141	+	1350	26166
PA4849	refseq|NC_002516.2|chromosome	5444252	5445118	+	867	109
PA4850	refseq|NC_002516.2|chromosome	5445199	5446083	+	885	923
PA4851	refseq|NC_002516.2|chromosome	5446179	5447444	+	1266	2008
PA4852	refseq|NC_002516.2|chromosome	5447648	5448646	+	999	1946
PA4853	refseq|NC_002516.2|chromosome	5448643	5448966	+	324	469
PA4854	refseq|NC_002516.2|chromosome	5449046	5450653	+	1608	1091
PA4855	refseq|NC_002516.2|chromosome	5450757	5452046	+	1290	646
PA4856	refseq|NC_002516.2|chromosome	5452150	5454978	+	2829	1910
PA4857	refseq|NC_002516.2|chromosome	5455434	5456027	+	594	224
PA4858	refseq|NC_002516.2|chromosome	5456452	5457717	+	1266	282
PA4859	refseq|NC_002516.2|chromosome	5458500	5459453	+	954	66
PA4860	refseq|NC_002516.2|chromosome	5459450	5460529	+	1080	31
PA4861	refseq|NC_002516.2|chromosome	5460526	5461383	+	858	157
PA4862	refseq|NC_002516.2|chromosome	5461520	5462218	+	699	136
PA4863	refseq|NC_002516.2|chromosome	5462302	5462754	+	453	261
PA4864	refseq|NC_002516.2|chromosome	5462763	5463605	+	843	130
PA4865	refseq|NC_002516.2|chromosome	5463607	5463909	+	303	54
PA4866	refseq|NC_002516.2|chromosome	5463918	5464436	+	519	166
PA4867	refseq|NC_002516.2|chromosome	5464453	5464758	+	306	129
PA4868	refseq|NC_002516.2|chromosome	5464821	5466521	+	1701	1171
PA4869	refseq|NC_002516.2|chromosome	5466790	5468007	+	1218	1217
PA4870	refseq|NC_002516.2|chromosome	5468017	5468283	-	267	1141
PA4871	refseq|NC_002516.2|chromosome	5468409	5469023	+	615	269
PA4872	refseq|NC_002516.2|chromosome	5469115	5469978	-	864	1407
PA4873	refseq|NC_002516.2|chromosome	5470186	5471451	+	1266	595
PA4874	refseq|NC_002516.2|chromosome	5471626	5472042	-	417	1825
PA4875	refseq|NC_002516.2|chromosome	5472439	5472735	+	297	534
PA4876	refseq|NC_002516.2|chromosome	5472824	5473168	+	345	2611
PA4877	refseq|NC_002516.2|chromosome	5473212	5473619	-	408	263
PA4878	refseq|NC_002516.2|chromosome	5473766	5474578	+	813	817
PA4879	refseq|NC_002516.2|chromosome	5474580	5476649	-	2070	1992
PA4880	refseq|NC_002516.2|chromosome	5476945	5477478	+	534	536
PA4881	refseq|NC_002516.2|chromosome	5477754	5478095	+	342	1220
PA4882	refseq|NC_002516.2|chromosome	5478209	5478976	-	768	147
PA4883	refseq|NC_002516.2|chromosome	5478973	5479587	-	615	25
PA4884	refseq|NC_002516.2|chromosome	5479641	5480264	-	624	73
PA4885	refseq|NC_002516.2|chromosome	5480402	5481091	+	690	390
PA4886	refseq|NC_002516.2|chromosome	5481070	5482461	+	1392	431
PA4887	refseq|NC_002516.2|chromosome	5482452	5483768	-	1317	408
PA4888	refseq|NC_002516.2|chromosome	5483988	5485100	-	1113	396
PA4889	refseq|NC_002516.2|chromosome	5485097	5486197	-	1101	377
PA4890	refseq|NC_002516.2|chromosome	5486356	5486985	+	630	318
PA4891	refseq|NC_002516.2|chromosome	5487215	5487718	+	504	149
PA4892	refseq|NC_002516.2|chromosome	5487715	5488386	+	672	115
PA4893	refseq|NC_002516.2|chromosome	5488397	5489011	+	615	175
PA4894	refseq|NC_002516.2|chromosome	5489041	5489613	+	573	142
PA4895	refseq|NC_002516.2|chromosome	5489630	5490652	-	1023	381
PA4896	refseq|NC_002516.2|chromosome	5490645	5491181	-	537	1816
PA4897	refseq|NC_002516.2|chromosome	5491346	5494315	+	2970	1033
PA4898	refseq|NC_002516.2|chromosome	5494460	5495713	-	1254	1690
PA4899	refseq|NC_002516.2|chromosome	5495821	5497290	-	1470	948
PA4900	refseq|NC_002516.2|chromosome	5497313	5498653	-	1341	310
PA4901	refseq|NC_002516.2|chromosome	5498740	5500326	-	1587	261
PA4902	refseq|NC_002516.2|chromosome	5500427	5501323	+	897	623
PA4903	refseq|NC_002516.2|chromosome	5501338	5502672	-	1335	289
PA4904	refseq|NC_002516.2|chromosome	5503051	5504106	+	1056	679
PA4905	refseq|NC_002516.2|chromosome	5504121	5505074	+	954	163
PA4906	refseq|NC_002516.2|chromosome	5505071	5505784	-	714	689
PA4907	refseq|NC_002516.2|chromosome	5505848	5506609	-	762	1922
PA4908	refseq|NC_002516.2|chromosome	5506966	5507898	-	933	313
PA4909	refseq|NC_002516.2|chromosome	5507969	5508685	-	717	590
PA4910	refseq|NC_002516.2|chromosome	5508682	5509554	-	873	833
PA4911	refseq|NC_002516.2|chromosome	5509551	5510828	-	1278	484
PA4912	refseq|NC_002516.2|chromosome	5510839	5511753	-	915	1072
PA4913	refseq|NC_002516.2|chromosome	5511988	5513112	-	1125	6553
PA4914	refseq|NC_002516.2|chromosome	5513732	5514670	+	939	721
PA4915	refseq|NC_002516.2|chromosome	5514727	5516352	+	1626	3537
PA4916	refseq|NC_002516.2|chromosome	5516399	5517094	-	696	1185
PA4917	refseq|NC_002516.2|chromosome	5517109	5517711	-	603	473
PA4918	refseq|NC_002516.2|chromosome	5517821	5518480	+	660	580
PA4919	refseq|NC_002516.2|chromosome	5518483	5519682	+	1200	2986
PA4920	refseq|NC_002516.2|chromosome	5519711	5520538	+	828	4876
PA4921	refseq|NC_002516.2|chromosome	5520672	5521595	+	924	757
PA4922	refseq|NC_002516.2|chromosome	5521664	5522110	-	447	73672
PA4923	refseq|NC_002516.2|chromosome	5522386	5522973	+	588	286
PA4924	refseq|NC_002516.2|chromosome	5522986	5523681	-	696	511
PA4925	refseq|NC_002516.2|chromosome	5523868	5524719	-	852	673
PA4926	refseq|NC_002516.2|chromosome	5524970	5525905	-	936	423
PA4927	refseq|NC_002516.2|chromosome	5525905	5528397	-	2493	875
PA4928	refseq|NC_002516.2|chromosome	5528659	5530902	-	2244	2001
PA4929	refseq|NC_002516.2|chromosome	5530973	5533015	+	2043	1201
PA4930	refseq|NC_002516.2|chromosome	5533017	5534093	-	1077	710
PA4931	refseq|NC_002516.2|chromosome	5534162	5535556	-	1395	4143
PA4932	refseq|NC_002516.2|chromosome	5535685	5536131	-	447	3242
PA4933	refseq|NC_002516.2|chromosome	5536153	5537022	-	870	2247
PA4934	refseq|NC_002516.2|chromosome	5537059	5537289	-	231	3140
PA4935	refseq|NC_002516.2|chromosome	5537319	5537738	-	420	4407
PA4936	refseq|NC_002516.2|chromosome	5537953	5538699	-	747	1553
PA4937	refseq|NC_002516.2|chromosome	5538696	5541410	-	2715	12232
PA4937.1	refseq|NC_002516.2|chromosome	5541614	5541700	+	87	854
PA4937.2	refseq|NC_002516.2|chromosome	5541830	5541916	+	87	668
PA4938	refseq|NC_002516.2|chromosome	5542073	5543365	-	1293	9293
PA4939	refseq|NC_002516.2|chromosome	5543417	5544601	-	1185	3406
PA4940	refseq|NC_002516.2|chromosome	5544636	5544821	-	186	321
PA4941	refseq|NC_002516.2|chromosome	5544917	5545786	-	870	6345
PA4942	refseq|NC_002516.2|chromosome	5545786	5546988	-	1203	11302
PA4943	refseq|NC_002516.2|chromosome	5547083	5548384	-	1302	14340
PA4944	refseq|NC_002516.2|chromosome	5548397	5548645	-	249	16834
PA4945	refseq|NC_002516.2|chromosome	5548751	5549722	-	972	4294
PA4946	refseq|NC_002516.2|chromosome	5549780	5551681	-	1902	7081
PA4947	refseq|NC_002516.2|chromosome	5551681	5553108	-	1428	7406
PA4948	refseq|NC_002516.2|chromosome	5553117	5553584	-	468	920
PA4949	refseq|NC_002516.2|chromosome	5553572	5555080	-	1509	1885
PA4950	refseq|NC_002516.2|chromosome	5555162	5556247	+	1086	902
PA4951	refseq|NC_002516.2|chromosome	5556281	5556823	-	543	1937
PA4952	refseq|NC_002516.2|chromosome	5556935	5557954	+	1020	1953
PA4953	refseq|NC_002516.2|chromosome	5557958	5559001	-	1044	2352
PA4954	refseq|NC_002516.2|chromosome	5559021	5559872	-	852	3067
PA4955	refseq|NC_002516.2|chromosome	5560013	5561524	+	1512	2672
PA4956	refseq|NC_002516.2|chromosome	5561599	5562414	+	816	1309
PA4957	refseq|NC_002516.2|chromosome	5562418	5563287	+	870	1782
PA4958	refseq|NC_002516.2|chromosome	5563605	5565428	+	1824	5585
PA4959	refseq|NC_002516.2|chromosome	5565493	5567568	+	2076	4896
PA4960	refseq|NC_002516.2|chromosome	5567655	5568944	-	1290	1352
PA4961	refseq|NC_002516.2|chromosome	5569090	5570628	+	1539	4282
PA4962	refseq|NC_002516.2|chromosome	5570625	5571161	+	537	88
PA4963	refseq|NC_002516.2|chromosome	5571219	5571929	-	711	1566
PA4964	refseq|NC_002516.2|chromosome	5572222	5574486	-	2265	3382
PA4965	refseq|NC_002516.2|chromosome	5574494	5575018	-	525	263
PA4966	refseq|NC_002516.2|chromosome	5575015	5576028	-	1014	521
PA4967	refseq|NC_002516.2|chromosome	5576028	5577917	-	1890	2660
PA4968	refseq|NC_002516.2|chromosome	5577929	5578549	-	621	1193
PA4969	refseq|NC_002516.2|chromosome	5578681	5579499	-	819	1102
PA4970	refseq|NC_002516.2|chromosome	5579653	5580111	-	459	1074
PA4971	refseq|NC_002516.2|chromosome	5580102	5580719	-	618	2566
PA4972	refseq|NC_002516.2|chromosome	5580962	5581708	+	747	1112
PA4973	refseq|NC_002516.2|chromosome	5581762	5583645	-	1884	1516
PA4974	refseq|NC_002516.2|chromosome	5584101	5585549	+	1449	5400
PA4975	refseq|NC_002516.2|chromosome	5585615	5586319	-	705	778
PA4976	refseq|NC_002516.2|chromosome	5586370	5587551	-	1182	1089
PA4977	refseq|NC_002516.2|chromosome	5587574	5589253	-	1680	1195
PA4978	refseq|NC_002516.2|chromosome	5589295	5591385	-	2091	711
PA4979	refseq|NC_002516.2|chromosome	5591452	5592612	-	1161	615
PA4980	refseq|NC_002516.2|chromosome	5592633	5593424	-	792	1197
PA4981	refseq|NC_002516.2|chromosome	5593683	5595095	-	1413	382
PA4982	refseq|NC_002516.2|chromosome	5595279	5598275	-	2997	1578
PA4983	refseq|NC_002516.2|chromosome	5598308	5599042	-	735	1491
PA4984	refseq|NC_002516.2|chromosome	5599160	5599807	-	648	554
PA4985	refseq|NC_002516.2|chromosome	5599884	5601131	-	1248	627
PA4986	refseq|NC_002516.2|chromosome	5601149	5603095	+	1947	1009
PA4987	refseq|NC_002516.2|chromosome	5603173	5603772	+	600	635
PA4988	refseq|NC_002516.2|chromosome	5603821	5605098	-	1278	684
PA4989	refseq|NC_002516.2|chromosome	5605134	5606018	-	885	408
PA4990	refseq|NC_002516.2|chromosome	5606103	5606435	+	333	111
PA4991	refseq|NC_002516.2|chromosome	5606496	5607671	+	1176	665
PA4992	refseq|NC_002516.2|chromosome	5607668	5608480	+	813	421
PA4993	refseq|NC_002516.2|chromosome	5608649	5609569	+	921	2071
PA4994	refseq|NC_002516.2|chromosome	5609594	5610802	-	1209	774
PA4995	refseq|NC_002516.2|chromosome	5610851	5612140	-	1290	791
PA4996	refseq|NC_002516.2|chromosome	5612268	5613692	-	1425	2209
PA4997	refseq|NC_002516.2|chromosome	5613733	5615544	-	1812	2501
PA4998	refseq|NC_002516.2|chromosome	5615652	5616302	+	651	1080
PA4999	refseq|NC_002516.2|chromosome	5616310	5617515	+	1206	970
PA5000	refseq|NC_002516.2|chromosome	5617534	5618418	-	885	3428
PA5001	refseq|NC_002516.2|chromosome	5618579	5619535	-	957	1596
PA5002	refseq|NC_002516.2|chromosome	5619608	5621026	-	1419	854
PA5003	refseq|NC_002516.2|chromosome	5621030	5621926	-	897	1179
PA5004	refseq|NC_002516.2|chromosome	5621920	5623056	-	1137	2274
PA5005	refseq|NC_002516.2|chromosome	5623040	5624797	-	1758	7057
PA5006	refseq|NC_002516.2|chromosome	5624901	5626379	-	1479	1240
PA5007	refseq|NC_002516.2|chromosome	5626376	5627134	-	759	499
PA5008	refseq|NC_002516.2|chromosome	5627131	5627865	-	735	860
PA5009	refseq|NC_002516.2|chromosome	5627865	5628671	-	807	593
PA5010	refseq|NC_002516.2|chromosome	5628668	5629789	-	1122	1150
PA5011	refseq|NC_002516.2|chromosome	5629786	5630853	-	1068	1612
PA5012	refseq|NC_002516.2|chromosome	5630850	5631887	-	1038	1132
PA5013	refseq|NC_002516.2|chromosome	5631947	5632870	-	924	11317
PA5014	refseq|NC_002516.2|chromosome	5632926	5635874	-	2949	5302
PA5015	refseq|NC_002516.2|chromosome	5636156	5638804	+	2649	30731
PA5016	refseq|NC_002516.2|chromosome	5638949	5640592	+	1644	11749
PA5017	refseq|NC_002516.2|chromosome	5641010	5643709	+	2700	7127
PA5018	refseq|NC_002516.2|chromosome	5643803	5644450	+	648	4086
PA5019	refseq|NC_002516.2|chromosome	5644454	5645290	-	837	2588
PA5020	refseq|NC_002516.2|chromosome	5645593	5647395	+	1803	937
PA5021	refseq|NC_002516.2|chromosome	5647814	5649430	+	1617	2009
PA5022	refseq|NC_002516.2|chromosome	5649522	5652878	+	3357	1637
PA5023	refseq|NC_002516.2|chromosome	5652945	5654405	+	1461	4376
PA5024	refseq|NC_002516.2|chromosome	5654811	5655527	+	717	443
PA5025	refseq|NC_002516.2|chromosome	5655648	5656925	+	1278	1241
PA5026	refseq|NC_002516.2|chromosome	5657016	5657468	+	453	387
PA5027	refseq|NC_002516.2|chromosome	5657581	5658396	+	816	802
PA5028	refseq|NC_002516.2|chromosome	5658418	5659185	-	768	4331
PA5029	refseq|NC_002516.2|chromosome	5659276	5660181	-	906	726
PA5030	refseq|NC_002516.2|chromosome	5660357	5661673	+	1317	10302
PA5031	refseq|NC_002516.2|chromosome	5661701	5662630	-	930	802
PA5032	refseq|NC_002516.2|chromosome	5662742	5663815	+	1074	644
PA5033	refseq|NC_002516.2|chromosome	5663889	5664869	+	981	245
PA5034	refseq|NC_002516.2|chromosome	5664990	5666057	-	1068	849
PA5035	refseq|NC_002516.2|chromosome	5666234	5667667	-	1434	1851
PA5036	refseq|NC_002516.2|chromosome	5667696	5672141	-	4446	5191
PA5037	refseq|NC_002516.2|chromosome	5672366	5674021	-	1656	7448
PA5038	refseq|NC_002516.2|chromosome	5674028	5675134	-	1107	4075
PA5039	refseq|NC_002516.2|chromosome	5675184	5675702	-	519	2257
PA5040	refseq|NC_002516.2|chromosome	5675714	5677858	-	2145	8305
PA5041	refseq|NC_002516.2|chromosome	5677912	5678436	-	525	1572
PA5042	refseq|NC_002516.2|chromosome	5678433	5679056	-	624	1832
PA5043	refseq|NC_002516.2|chromosome	5679053	5679649	-	597	3595
PA5044	refseq|NC_002516.2|chromosome	5679649	5680713	-	1065	18252
PA5045	refseq|NC_002516.2|chromosome	5680898	5683366	+	2469	3512
PA5046	refseq|NC_002516.2|chromosome	5683471	5684739	-	1269	12165
PA5047	refseq|NC_002516.2|chromosome	5684842	5686281	-	1440	1769
PA5048	refseq|NC_002516.2|chromosome	5686278	5687045	-	768	458
PA5049	refseq|NC_002516.2|chromosome	5687105	5687320	-	216	1336
PA5050	refseq|NC_002516.2|chromosome	5687496	5689715	+	2220	1897
PA5051	refseq|NC_002516.2|chromosome	5689964	5691727	+	1764	5721
PA5052	refseq|NC_002516.2|chromosome	5691762	5692457	+	696	1427
PA5053	refseq|NC_002516.2|chromosome	5692576	5693109	+	534	2346
PA5054	refseq|NC_002516.2|chromosome	5693138	5694481	+	1344	5071
PA5055	refseq|NC_002516.2|chromosome	5694576	5694947	+	372	1015
PA5056	refseq|NC_002516.2|chromosome	5695366	5697045	+	1680	7909
PA5057	refseq|NC_002516.2|chromosome	5697198	5698055	+	858	1585
PA5058	refseq|NC_002516.2|chromosome	5698359	5700041	+	1683	1906
PA5059	refseq|NC_002516.2|chromosome	5700097	5700714	+	618	272
PA5060	refseq|NC_002516.2|chromosome	5700758	5701687	-	930	19216
PA5061	refseq|NC_002516.2|chromosome	5701698	5702114	-	417	5962
PA5062	refseq|NC_002516.2|chromosome	5702258	5702533	-	276	391
PA5063	refseq|NC_002516.2|chromosome	5702669	5703439	+	771	2958
PA5064	refseq|NC_002516.2|chromosome	5703454	5704080	+	627	697
PA5065	refseq|NC_002516.2|chromosome	5704077	5705678	+	1602	1395
PA5066	refseq|NC_002516.2|chromosome	5705794	5706198	+	405	1031
PA5067	refseq|NC_002516.2|chromosome	5706191	5706526	+	336	3515
PA5068	refseq|NC_002516.2|chromosome	5706552	5706800	+	249	1270
PA5069	refseq|NC_002516.2|chromosome	5706814	5707239	+	426	2440
PA5070	refseq|NC_002516.2|chromosome	5707236	5708039	+	804	1548
PA5071	refseq|NC_002516.2|chromosome	5708036	5708743	+	708	162
PA5072	refseq|NC_002516.2|chromosome	5708955	5710898	+	1944	350
PA5073	refseq|NC_002516.2|chromosome	5711008	5711469	+	462	502
PA5074	refseq|NC_002516.2|chromosome	5711477	5712211	-	735	1297
PA5075	refseq|NC_002516.2|chromosome	5712204	5713166	-	963	1017
PA5076	refseq|NC_002516.2|chromosome	5713232	5714032	-	801	3716
PA5077	refseq|NC_002516.2|chromosome	5714270	5716855	-	2586	3380
PA5078	refseq|NC_002516.2|chromosome	5716848	5718425	-	1578	4965
PA5079	refseq|NC_002516.2|chromosome	5718882	5719319	-	438	849
PA5080	refseq|NC_002516.2|chromosome	5719316	5720287	-	972	3792
PA5081	refseq|NC_002516.2|chromosome	5720469	5720945	+	477	311
PA5082	refseq|NC_002516.2|chromosome	5720950	5721849	-	900	745
PA5083	refseq|NC_002516.2|chromosome	5721892	5722242	-	351	122
PA5084	refseq|NC_002516.2|chromosome	5722267	5723517	-	1251	267
PA5085	refseq|NC_002516.2|chromosome	5723630	5724538	+	909	1113
PA5086	refseq|NC_002516.2|chromosome	5724601	5725242	-	642	1151
PA5087	refseq|NC_002516.2|chromosome	5725479	5726348	-	870	1428
PA5088	refseq|NC_002516.2|chromosome	5726357	5727238	-	882	483
PA5089	refseq|NC_002516.2|chromosome	5727239	5729476	-	2238	640
PA5090	refseq|NC_002516.2|chromosome	5729473	5731845	-	2373	628
PA5091	refseq|NC_002516.2|chromosome	5732116	5732916	-	801	1075
PA5092	refseq|NC_002516.2|chromosome	5732909	5734117	-	1209	1434
PA5093	refseq|NC_002516.2|chromosome	5734114	5735646	-	1533	980
PA5094	refseq|NC_002516.2|chromosome	5735643	5736473	-	831	970
PA5095	refseq|NC_002516.2|chromosome	5736470	5737321	-	852	840
PA5096	refseq|NC_002516.2|chromosome	5737346	5738314	-	969	900
PA5097	refseq|NC_002516.2|chromosome	5738432	5739835	-	1404	626
PA5098	refseq|NC_002516.2|chromosome	5739898	5741427	-	1530	1713
PA5099	refseq|NC_002516.2|chromosome	5741524	5742966	-	1443	820
PA5100	refseq|NC_002516.2|chromosome	5743074	5744753	-	1680	5118
PA5101	refseq|NC_002516.2|chromosome	5745079	5745876	-	798	696
PA5102	refseq|NC_002516.2|chromosome	5745895	5746833	-	939	260
PA5103	refseq|NC_002516.2|chromosome	5746849	5747871	-	1023	378
PA5104	refseq|NC_002516.2|chromosome	5748013	5748603	-	591	363
PA5105	refseq|NC_002516.2|chromosome	5748600	5749352	-	753	1121
PA5106	refseq|NC_002516.2|chromosome	5749453	5750814	+	1362	1331
PA5107	refseq|NC_002516.2|chromosome	5750961	5751530	-	570	678
PA5108	refseq|NC_002516.2|chromosome	5751527	5751784	-	258	784
PA5109	refseq|NC_002516.2|chromosome	5751857	5752459	-	603	372
PA5110	refseq|NC_002516.2|chromosome	5752464	5753474	-	1011	2064
PA5111	refseq|NC_002516.2|chromosome	5753614	5754144	-	531	2250
PA5112	refseq|NC_002516.2|chromosome	5754298	5756238	-	1941	12312
PA5113	refseq|NC_002516.2|chromosome	5756347	5757741	-	1395	393
PA5114	refseq|NC_002516.2|chromosome	5757738	5761343	-	3606	2252
PA5115	refseq|NC_002516.2|chromosome	5761482	5762066	-	585	165
PA5116	refseq|NC_002516.2|chromosome	5762150	5762575	+	426	159
PA5117	refseq|NC_002516.2|chromosome	5762659	5764611	-	1953	1615
PA5118	refseq|NC_002516.2|chromosome	5764693	5766147	-	1455	681
PA5119	refseq|NC_002516.2|chromosome	5766484	5767893	+	1410	42306
PA5120	refseq|NC_002516.2|chromosome	5768041	5768445	+	405	116
PA5121	refseq|NC_002516.2|chromosome	5768442	5770649	-	2208	1022
PA5122	refseq|NC_002516.2|chromosome	5770937	5771458	+	522	477
PA5123	refseq|NC_002516.2|chromosome	5771455	5772027	+	573	226
PA5124	refseq|NC_002516.2|chromosome	5772298	5773374	+	1077	924
PA5125	refseq|NC_002516.2|chromosome	5773377	5774807	+	1431	1571
PA5125.1	refseq|NC_002516.2|chromosome	5775397	5775623	+	227	153
PA5126	refseq|NC_002516.2|chromosome	5775620	5776087	-	468	193
PA5127	refseq|NC_002516.2|chromosome	5776086	5776547	+	462	259
PA5128	refseq|NC_002516.2|chromosome	5776606	5777097	-	492	3231
PA5129	refseq|NC_002516.2|chromosome	5777134	5777388	-	255	437
PA5130	refseq|NC_002516.2|chromosome	5777390	5777809	-	420	1125
PA5131	refseq|NC_002516.2|chromosome	5778134	5779681	+	1548	4514
PA5132	refseq|NC_002516.2|chromosome	5779995	5780813	+	819	560
PA5133	refseq|NC_002516.2|chromosome	5780963	5782249	+	1287	2073
PA5134	refseq|NC_002516.2|chromosome	5782278	5783588	+	1311	5102
PA5135	refseq|NC_002516.2|chromosome	5783588	5784361	+	774	770
PA5136	refseq|NC_002516.2|chromosome	5784430	5785911	+	1482	673
PA5137	refseq|NC_002516.2|chromosome	5785948	5786703	-	756	3105
PA5138	refseq|NC_002516.2|chromosome	5786853	5787605	-	753	1621
PA5139	refseq|NC_002516.2|chromosome	5787696	5788442	-	747	272
PA5140	refseq|NC_002516.2|chromosome	5788614	5789384	-	771	1492
PA5141	refseq|NC_002516.2|chromosome	5789395	5790132	-	738	1988
